,_id,keywordId,adGroupId,campaignId,profileId,targeting,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,date,__v,conversions,sales,campaignName,adGroupName,matchType,CR,x_prior,x_post ,Date,Leave,campaignType,conv_value,avg_cpc,bid,slope
664,63882d10ea239eac10b483ba,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-11-16,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
665,63882d10ea239eac10b483b6,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-11-20,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
666,63882d10ea239eac10b483bd,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-11-06,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
667,63882fddea239eac10b48a2c,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
668,638e8f60f249770c676bee36,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-12-05,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
669,6391326007c1047fb993a4a4,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
670,6393d56007c1047fb99415b5,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
671,639526e007c1047fb9944e64,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
672,639a6ce007c1047fb9953137,12272809446573,110086809140376,11562017053024,3932195223562143,comfybrace,0,0,0.0,0,0,0,0.0,2022-12-14,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
673,63882d10ea239eac10b484a9,52454419849450,110086809140376,11562017053024,3932195223562143,hand pain,0,0,0.0,0,0,0,0.0,2022-11-23,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
674,63882fddea239eac10b48a2e,52454419849450,110086809140376,11562017053024,3932195223562143,hand pain,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
675,63882fddea239eac10b489fb,60129085024948,110086809140376,11562017053024,3932195223562143,wristbands carpal tunnel,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
676,63882fddea239eac10b48a0a,215646473391631,110086809140376,11562017053024,3932195223562143,copper wrist band,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
677,638e8f60f249770c676bee1e,215646473391631,110086809140376,11562017053024,3932195223562143,copper wrist band,0,1,0.0,0,0,0,0.0,2022-12-05,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
678,6391326007c1047fb993a484,215646473391631,110086809140376,11562017053024,3932195223562143,copper wrist band,0,1,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
679,6396786007c1047fb99486db,215646473391631,110086809140376,11562017053024,3932195223562143,copper wrist band,0,2,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
680,63882fddea239eac10b48a07,19631250657422,110086809140376,11562017053024,3932195223562143,wrist wraps,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
681,6393d56007c1047fb9941595,19631250657422,110086809140376,11562017053024,3932195223562143,wrist wraps,0,1,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
682,63882fddea239eac10b48a06,203705786110771,110086809140376,11562017053024,3932195223562143,wrist support,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
683,6391326007c1047fb993a481,203705786110771,110086809140376,11562017053024,3932195223562143,wrist support,0,0,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
684,63882fddea239eac10b48a08,230459004035964,110086809140376,11562017053024,3932195223562143,wrist wraps,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
685,6391326007c1047fb993a482,230459004035964,110086809140376,11562017053024,3932195223562143,wrist wraps,0,0,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
686,6396786007c1047fb99486da,230459004035964,110086809140376,11562017053024,3932195223562143,wrist wraps,0,2,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
687,63991b6007c1047fb994f83f,230459004035964,110086809140376,11562017053024,3932195223562143,wrist wraps,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
688,63882fddea239eac10b48a09,127980601083745,110086809140376,11562017053024,3932195223562143,wrist splint,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
689,63882fddea239eac10b48a13,143037532690947,110086809140376,11562017053024,3932195223562143,wrist brace carpal tunnel,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
690,63882fddea239eac10b48a14,150128279201307,110086809140376,11562017053024,3932195223562143,wrist protection,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
691,6397c9e007c1047fb994bf79,150128279201307,110086809140376,11562017053024,3932195223562143,wrist protection,0,1,0.0,0,0,0,0.0,2022-12-12,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
692,639bbe6007c1047fb99569de,150128279201307,110086809140376,11562017053024,3932195223562143,wrist protection,0,3,0.0,0,0,0,0.0,2022-12-15,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
693,63882fddea239eac10b48a15,266550320642962,110086809140376,11562017053024,3932195223562143,wrist orthosis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
694,638e8f60f249770c676bee2b,266550320642962,110086809140376,11562017053024,3932195223562143,wrist orthosis,0,1,0.0,0,0,0,0.0,2022-12-05,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
695,6393d56007c1047fb99415a0,266550320642962,110086809140376,11562017053024,3932195223562143,wrist orthosis,0,1,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
696,63882fddea239eac10b48a1d,62468575338168,110086809140376,11562017053024,3932195223562143,wrist orthosis,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
697,6393d56007c1047fb99415a6,62468575338168,110086809140376,11562017053024,3932195223562143,wrist orthosis,0,1,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
698,63991b6007c1047fb994f855,62468575338168,110086809140376,11562017053024,3932195223562143,wrist orthosis,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
699,639a6ce007c1047fb995312b,62468575338168,110086809140376,11562017053024,3932195223562143,wrist orthosis,0,0,0.0,0,0,0,0.0,2022-12-14,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
700,638e8f60f249770c676bee17,248511564123544,110086809140376,11562017053024,3932195223562143,copper wrist support,0,1,0.0,0,0,0,0.0,2022-12-05,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
701,639bbe6007c1047fb99569c3,248511564123544,110086809140376,11562017053024,3932195223562143,copper wrist support,0,1,0.0,0,0,0,0.0,2022-12-15,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
702,638e8f60f249770c676bee2e,53979964890932,110086809140376,11562017053024,3932195223562143,splint right hand,0,0,0.0,0,0,0,0.0,2022-12-05,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
703,638e8f60f249770c676bee1d,117932340192540,110086809140376,11562017053024,3932195223562143,copper gloves,0,2,0.0,0,0,0,0.0,2022-12-05,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
704,6391326007c1047fb993a483,56332989405471,110086809140376,11562017053024,3932195223562143,wrist splint,0,2,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
705,639283e007c1047fb993dd11,56332989405471,110086809140376,11562017053024,3932195223562143,wrist splint,0,1,0.0,0,0,0,0.0,2022-12-08,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
706,63991b6007c1047fb994f841,56332989405471,110086809140376,11562017053024,3932195223562143,wrist splint,0,1,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
707,639a6ce007c1047fb9953115,56332989405471,110086809140376,11562017053024,3932195223562143,wrist splint,0,0,0.0,0,0,0,0.0,2022-12-14,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
708,6391326007c1047fb993a490,207114999751885,110086809140376,11562017053024,3932195223562143,munequeras para dolor de manos,0,0,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,broad,0.0547514699126424,0.0547514699126424,0.0516172650184162,2022-12-14,50.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
709,6391326007c1047fb993a498,114441368221173,110086809140376,11562017053024,3932195223562143,tommie copper wrist,0,0,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
710,6391326007c1047fb993a499,46235499827395,110086809140376,11562017053024,3932195223562143,wrist lacer,0,0,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
711,6393d56007c1047fb99415a4,46235499827395,110086809140376,11562017053024,3932195223562143,wrist lacer,0,2,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
712,639526e007c1047fb9944e52,46235499827395,110086809140376,11562017053024,3932195223562143,wrist lacer,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
713,6396786007c1047fb99486ee,46235499827395,110086809140376,11562017053024,3932195223562143,wrist lacer,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
714,6397c9e007c1047fb994bf82,46235499827395,110086809140376,11562017053024,3932195223562143,wrist lacer,0,0,0.0,0,0,0,0.0,2022-12-12,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
715,63991b6007c1047fb994f854,46235499827395,110086809140376,11562017053024,3932195223562143,wrist lacer,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
716,639a6ce007c1047fb995312a,46235499827395,110086809140376,11562017053024,3932195223562143,wrist lacer,0,0,0.0,0,0,0,0.0,2022-12-14,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
717,6391326007c1047fb993a49a,220247162490641,110086809140376,11562017053024,3932195223562143,venda de mano,0,1,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
718,639283e007c1047fb993dd1f,220247162490641,110086809140376,11562017053024,3932195223562143,venda de mano,0,1,0.0,0,0,0,0.0,2022-12-08,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
719,639526e007c1047fb9944e54,220247162490641,110086809140376,11562017053024,3932195223562143,venda de mano,0,1,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
720,6397c9e007c1047fb994bf83,220247162490641,110086809140376,11562017053024,3932195223562143,venda de mano,0,1,0.0,0,0,0,0.0,2022-12-12,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
721,6391326007c1047fb993a480,126282226185737,110086809140376,11562017053024,3932195223562143,compression gloves,0,1,0.0,0,0,0,0.0,2022-12-07,0,0,0.0,Catch all grouped,brace,phrase,0.2254126028154321,0.2254126028154321,0.22065148311079666,2022-12-14,20.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
722,639283e007c1047fb993dd10,126282226185737,110086809140376,11562017053024,3932195223562143,compression gloves,0,1,0.0,0,0,0,0.0,2022-12-08,0,0,0.0,Catch all grouped,brace,phrase,0.2254126028154321,0.2254126028154321,0.22065148311079666,2022-12-14,20.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
723,6393d56007c1047fb9941594,126282226185737,110086809140376,11562017053024,3932195223562143,compression gloves,0,1,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,phrase,0.2254126028154321,0.2254126028154321,0.22065148311079666,2022-12-14,20.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
724,639526e007c1047fb9944e3d,126282226185737,110086809140376,11562017053024,3932195223562143,compression gloves,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Catch all grouped,brace,phrase,0.2254126028154321,0.2254126028154321,0.22065148311079666,2022-12-14,20.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
725,6396786007c1047fb99486d9,126282226185737,110086809140376,11562017053024,3932195223562143,compression gloves,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.2254126028154321,0.2254126028154321,0.22065148311079666,2022-12-14,20.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
726,63991b6007c1047fb994f83e,126282226185737,110086809140376,11562017053024,3932195223562143,compression gloves,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,phrase,0.2254126028154321,0.2254126028154321,0.22065148311079666,2022-12-14,20.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
727,639283e007c1047fb993dd0f,6464491078534,110086809140376,11562017053024,3932195223562143,compression gloves,0,0,0.0,0,0,0,0.0,2022-12-08,0,0,0.0,Catch all grouped,brace,broad,0.2254126028154321,0.2254126028154321,0.22065148311079666,2022-12-14,20.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
728,6393d56007c1047fb994159f,238257625780292,110086809140376,11562017053024,3932195223562143,venda para la mano,0,1,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
729,6396786007c1047fb99486e6,238257625780292,110086809140376,11562017053024,3932195223562143,venda para la mano,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
730,6393d56007c1047fb99415a5,379392583297,110086809140376,11562017053024,3932195223562143,tunel carpiano,0,0,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
731,639526e007c1047fb9944e53,379392583297,110086809140376,11562017053024,3932195223562143,tunel carpiano,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
732,639bbe6007c1047fb99569e6,379392583297,110086809140376,11562017053024,3932195223562143,tunel carpiano,0,1,0.0,0,0,0,0.0,2022-12-15,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
733,6393d56007c1047fb99415a7,149078864766489,110086809140376,11562017053024,3932195223562143,covid 19 wristbands,0,0,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
734,6393d56007c1047fb99415b7,247973310612617,110086809140376,11562017053024,3932195223562143,hand pain,0,1,0.0,0,0,0,0.0,2022-12-09,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
735,639526e007c1047fb9944e34,243782133151168,110086809140376,11562017053024,3932195223562143,hand support,0,1,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
736,639526e007c1047fb9944e3c,258418903827859,110086809140376,11562017053024,3932195223562143,thumb brace,0,0,0.0,0,0,0,0.0,2022-12-10,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
737,6396786007c1047fb99486d8,258418903827859,110086809140376,11562017053024,3932195223562143,thumb brace,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
738,63991b6007c1047fb994f83d,258418903827859,110086809140376,11562017053024,3932195223562143,thumb brace,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
739,6396786007c1047fb99486e7,104480916052076,110086809140376,11562017053024,3932195223562143,hand bandage,0,0,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
740,63991b6007c1047fb994f84e,104480916052076,110086809140376,11562017053024,3932195223562143,hand bandage,0,1,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
741,6396786007c1047fb99486e8,222879106756088,110086809140376,11562017053024,3932195223562143,venda de mano,0,1,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
742,6397c9e007c1047fb994bf7a,222879106756088,110086809140376,11562017053024,3932195223562143,venda de mano,0,0,0.0,0,0,0,0.0,2022-12-12,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
743,6396786007c1047fb99486ef,280848876568936,110086809140376,11562017053024,3932195223562143,wrist support women,0,3,0.0,0,0,0,0.0,2022-12-11,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.14,0.3333333333333333
744,63991b6007c1047fb994f840,160847431458097,110086809140376,11562017053024,3932195223562143,carpal tunnel,0,0,0.0,0,0,0,0.0,2022-12-13,0,0,0.0,Catch all grouped,brace,phrase,0.07625684888943984,0.07625684888943984,0.0758302339966999,2022-12-14,15.0,sponsoredProducts,15.710588235294116,0,0.05,0.3333333333333333
745,639a6ce007c1047fb9953114,229645121722371,110086809140376,11562017053024,3932195223562143,wrist brace,0,0,0.0,0,0,0,0.0,2022-12-14,0,0,0.0,Catch all grouped,brace,phrase,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
746,639bbe6007c1047fb99569dd,131380668993790,110086809140376,11562017053024,3932195223562143,wrist lacer,0,1,0.0,0,0,0,0.0,2022-12-15,0,0,0.0,Catch all grouped,brace,broad,0.042222522295176486,0.042222522295176486,0.04103918565001269,2022-12-14,36.0,sponsoredProducts,15.710588235294116,0,0.1,0.3333333333333333
