,CR,x_prior,x_post ,Date,Leave,campaignName,adGroupName,targeting,matchType
6.0,0.13538570016278906,0.13538570016278906,0.13404727945255795,2022-12-22,6.0,Catch all grouped,gloves,arthritis,broad
6.0,0.13538570016278906,0.13538570016278906,0.13404727945255795,2022-12-22,6.0,Catch all grouped,gloves,arthritis,phrase
6.0,0.13538570016278906,0.13538570016278906,0.13404727945255795,2022-12-22,6.0,Gloves - SP - manual,phrase,arthritis,phrase
11.0,0.07444842177413526,0.07444842177413526,0.07436610999856134,2022-12-22,11.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis,broad
11.0,0.07444842177413526,0.07444842177413526,0.07436610999856134,2022-12-22,11.0,Catch all grouped,gloves,gloves,broad
11.0,0.07444842177413526,0.07444842177413526,0.07436610999856134,2022-12-22,11.0,Catch all grouped,brace,comfybrace,phrase
11.0,0.07444842177413526,0.07444842177413526,0.07436610999856134,2022-12-22,11.0,Catch all grouped,brace,fengjida,phrase
11.0,0.07444842177413526,0.07444842177413526,0.07436610999856134,2022-12-22,11.0,Catch all grouped,brace,rolyan,broad
11.0,0.07444842177413526,0.07444842177413526,0.07436610999856134,2022-12-22,11.0,Catch all grouped,brace,comfybrace,broad
18.0,0.09048370555898166,0.09048370555898166,0.08985683305423962,2022-12-22,18.0,Brace - SP - BBM,bbm,+copper +brace,broad
18.0,0.09048370555898166,0.09048370555898166,0.08985683305423962,2022-12-22,18.0,Brace - SP - BBM,bbm,+copper +tendinitis,broad
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Brace - SP - BBM,bbm,+tendinitis +wrist,broad
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Brace - SP - BBM,bbm,+tendonitis +wrist,broad
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Brace - SP - Broad - Injury KW - GS,Arthritis,arthritis brace fingers,broad
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Catch all grouped,brace,bee sting allergy bracelet,phrase
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Catch all grouped,brace,air cast broken wrist,phrase
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Catch all grouped,brace,arthritis gloves,phrase
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,ace gloves,phrase
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Catch all grouped,gloves,bowling finger sleeves,broad
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Catch all grouped,brace,arthritis gloves,broad
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,ace gloves,exact
19.0,0.07737850060486562,0.07737850060486562,0.07721498816849355,2022-12-22,19.0,Brace - SP - Broad - Injury KW - GS,Arthritis,arthritis pain relief for hands,broad
24.0,0.0620509926935995,0.0620509926935995,0.06195858965959651,2022-12-22,24.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand brace,broad
24.0,0.0620509926935995,0.0620509926935995,0.06195858965959651,2022-12-22,24.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand wrist,broad
28.0,0.04331561714413689,0.04331561714413689,0.04534124076451734,2022-12-22,28.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist brace,broad
29.0,0.07755674747088116,0.07755674747088116,0.07716210598062564,2022-12-22,29.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist compression,broad
29.0,0.07755674747088116,0.07755674747088116,0.07716210598062564,2022-12-22,29.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist stabilizer,broad
29.0,0.07755674747088116,0.07755674747088116,0.07716210598062564,2022-12-22,29.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist immobilizer,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,medical wrist brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,sport wrist brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist relief for pain,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist support brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist support men,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist wrap injury,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wristbands pain relief,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Left,left wrist support,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Right,right wrist brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Right,right wrist support,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand wrist compression,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,support brace wrist,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist brace sleeping,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist compression brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,writing hand brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Left,left hand brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Left,left wrist brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Left,wrist splint left hand,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,typing hand brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist brace typing,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Left,left wrist brace women,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist brace working out,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist injury brace,broad
32.0,0.09267338773304969,0.09267338773304969,0.09173427239868051,2022-12-22,32.0,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist support for small wrists,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,brace hand pain,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,compression wrist brace,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,compression wrist support,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand compression brace,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand stabilizer brace,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand workout brace,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand wrist brace,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Left,brace wrist left,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Left,braces left hand,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Right,braces right hand,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broken hand brace,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,hand wrist brace pain,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Right,brace wrist right,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,gaming wrist brace,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,flexible wrist brace left hand,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Left,flexible wrist brace left hand,broad
34.0,0.08091764154034278,0.08091764154034278,0.08052684617069847,2022-12-22,34.0,Brace - SP - Broad - Generic - GS,Generic Keywords,gaming wrist band,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Broad - Injury KW - GS,Sprains,brace for sprain wrist,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,canilleras para manos,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper gloves,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper gloves,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,edema glove,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel wrist brace,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,finger gloves,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,finger gloves,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper fit gloves,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Broad - Injury KW - GS,Sprains,brace for sprain left hand,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Broad - Injury KW - GS,Sprains,brace for sprain right hand,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Broad - Injury KW - GS,Sprains,brace for sprained hand,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Exact - Generic - GS,Generic Keywords,compression wrist brace,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Exact - Generic - GS,Generic Keywords,compression wrist support,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Exact - Generic - GS,Left,brace wrist left,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Exact - Generic - GS,Right,braces right hand,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,cockup wrist splint,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper wrist,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper wrist band,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper wrist support,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,covid wristband,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist brace,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,emf gloves,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Exact - Generic - GS,Generic Keywords,brace hand pain,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel wrist brace,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,compression gloves men,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,edema glove,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,bowling gloves right hand womens,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel fingers,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,compression glove,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper fit gloves women,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper fit wrist sleeve,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper gloves,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper gloves women,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper half gloves,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist band,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist brace men,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,creative comfort,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper fit gloves for men,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper infused socks,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper wrist guard,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel gloves,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel wrist brace,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,computer gloves cold hands,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper compression wrist brace,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper hands,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper hands,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist brace,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,cockup splint,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,compression gloves,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper wrist guard,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,compression gloves arthritis,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,computer gloves cold hands,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper fit hand relief,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper infused gloves,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper infused gloves men,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression arthritis gloves,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper fit hand relief compression gloves,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,brace tendonitis,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel hand brace,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel wrist splint,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpel tunnel brace,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel sleeve,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,compression wrist brace,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist brace,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist brace women,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,cotton fingerless gloves,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,edema glove,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel brace,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel sleeve,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel wrist support,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist band,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist brace women,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,finger compression,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,finger compression,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel brace sleeping,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel wrist support,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper fit gloves,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel fingers,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,compression wrist brace,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,compression wrist brace,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,finger compression,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,covid 19 wristbands,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel relief,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel gloves,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,carpal tunnel wrist brace,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,compression wrist bands,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper fit wrist,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,cotton fingerless gloves,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,creative comfort,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Competitor manual,brace,copper compression wrist support,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Competitor manual,brace,copper compression wrist support,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel hand brace,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,compression gloves,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper wrist band,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,covid 19 wristbands,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper fit glove,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper fit hand relief,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper gloves women,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Brace - SP - Exact - Generic - GS,Generic Keywords,broken hand brace,exact
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpal tunnel brace,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,copper infused compression,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,compression sleeve glove,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper fit wrist,phrase
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,gloves,copper wrist brace men,broad
42.0,0.1355125135766092,0.1355125135766092,0.13437671485337566,2022-12-22,42.0,Catch all grouped,brace,carpel tunnel,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Injury,injury brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Injury,wrist injury,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Sprains,sprained wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,wrist tendon brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,wrist wraps tendonitis,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Competitor manual,brace,night wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Pain,wrist bandage pain,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand cover pain,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand sleeve,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand splint,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,thumb brace,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist compression sleeve,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist lacer,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist orthosis,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist support,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,finger joint gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves men,broad
